#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC6219;Túl sokáig éreztem gyengébbnek magunkat ellenségeinknél, de nem rég Jézus gyõzelmeket ígért, ha csak õt dicsérem.;Je me suis longtemps senti(e) impuissant(e) face à l’avancée de nos ennemis, mais dernièrement Jésus m’a promis des victoires... à condition que j’apprenne à déléguer.;Viel zu lange habe ich mich beim Vormarsch unserer Feinde machtlos gefühlt. In letzter Zeit hat mir Jesus aber Siege versprochen, wenn ich mich nur hingebe.;;Llevo demasiado tiempo sintiéndome impotente mientras nuestro enemigo avanza, pero recientemente Jesús me ha prometido victorias solo si obtengo elogios.;;;;;;;;;x
EVTOPTA6219;Ahogy Jézus kívánja.;Je vais me soumettre à la volonté de Dieu.;Jesus' Wille ist mir Befehl;;Como Jesús disponga;;;;;;;;;x
EVTDESC6220;Mostanság Jézus csendbe burkolódzik a katonai ügyeket illetõen. Kevesebbnek érzem magam az Úr nélkül, mégis ki vagyok én?;Jésus ne me parle plus des affaires militaires. Je me sens diminué(e)... Qui suis-je sans le Seigneur ?;In letzter Zeit hat sich Jesus in militärischen Belangen zurückgehalten. Ich fühle mich irgendwie geschwächt, denn wer bin ich schon ohne den Herrn?;;Últimamente Jesús ha guardado silencio respecto a los asuntos militares. Me siento impotente por que no soy nadie sin el Señor.;;;;;;;;;x
EVTOPTA6220;Biztos büntetés a bûneim miatt.;Il me punit certainement pour mes péchés.;Es muss eine Strafe für meine Sünden sein;;Debe ser un castigo por mis pecados;;;;;;;;;x
EVTDESC6221;Úgy érzem a Szent Lélek megszállt és akárcsak az Apostolok hajdanán én is sok emberre tudnék hatni, mivel a Szent Lélek megadta az önkifejezés erejét.;J’ai senti le Saint-Esprit entrer en moi et, comme les apôtres jadis, j’ai acquis la capacité de parler différentes langues, car le Saint-Esprit m’a donné le pouvoir de m’exprimer.;Ich fühlte, wie der Heilige Geist von mir Besitz ergriff, und als er mir die Kraft gab, mich auszudrücken, könnte ich wie die Apostel vergangener Zeiten in den Zungen vieler Völker sprechen.;;Siento que el sagrado espíritu me llena, e igual que los apóstoles de antaño podría hablar en muchas lenguas, ya que el espíritu me dio el poder de expresarme.;;;;;;;;;x
EVTOPTA6221;Az egyetlen probléma, hogy senki más nem képes rá.;Le seul problème, c’est que personne d’autre n’en est capable.;Das einzige Problem dabei: Niemand sonst kann das;;El único problema es que nadie más puede;;;;;;;;;x
EVTDESC6222;A Szent Lélek magamra hagyott, nélküle erõtlennek érzem magam. A kételkedõk csak úgy kommentálták a dolgot, hogy végre megjött az eszem, de õk nem érthetik, milyen is az Úr szeretetét érezni magunkon.;Le Saint-Esprit m’a abandonné(e) et je me sens diminué(e). Quelques cyniques ont ri de moi en disant que j’étais enfin sobre, mais ils ignorent ce que c’est que d’aimer vraiment le Seigneur.;Der Heilige Geist verließ mich, und ich fühlte mich geschwächt. Einige Zyniker meinten, ich wäre nun endlich wieder nüchtern, aber sie verstanden nicht, wie sich die wahre Liebe des Herrn anfühlt.;;El sagrado espíritu me dejó y me sentí impotente. Algunos cínicos dijeron que por fin era sensato, pero no entienden cómo es el verdadero amor del Señor.;;;;;;;;;x
EVTOPTA6222;Megkeseredtem.;Je suis triste. ;Ich bin betrübt.;;Estoy triste. ;;;;;;;;;x
LOADING_TIP_34;A tanácsosaid egyszerre nem képesek sereget vezetni, és a feladataik ellátására a birtokokon.;Vos conseillers ne peuvent pas à la fois mener des troupes et effectuer leurs missions dans les comtés.;Eure Räte können nicht gleichzeitig Truppen befehligen und Aufträge in Grafschaften ausführen.;;Tus consejeros no pueden liderar tropas y realizar misiones en condados.;;;;;;;;;x
LOADING_TIP_35;Óvakodj a tatár hordáktól...;Attention aux hordes mongoles...;Hütet Euch vor den mongolischen Horden ...;;Cuidado con las hordas mongolas...;;;;;;;;;x
LOADING_TIP_36;Ha a hírszerzõ pozíciója betöltetlen, nem tudod a cselszövéseket felderíteni.;Si vous n’avez pas de Maître-Espion, il vous sera impossible de découvrir des complots.;Wenn Ihr keinen Agentenführer habt, könnt Ihr keine Verschwörungen aufdecken.;;Si no tienes Jefe de espías no puedes descubrir complots.;;;;;;;;;x
LOADING_TIP_37;Néha a legjobban képzett tanácsnok is ellenség. Kezeld óvatosan.;Parfois, le plus talentueux des conseillers est aussi un ennemi. Prudence !;Manchmal ist der fähigste Berater auch ein Feind. Handelt mit Vorsicht.;;A veces el consejero más capaz es también un enemigo. Ve con cuidado.;;;;;;;;;x
LOADING_TIP_38;Jobb esélyekkel tudsz cselszövésben résztvenni a hûbéruraddal szemben, ha te vagy a saját hírszerzõd.;En cas de complot contre votre suzerain, vous obtiendrez de meilleurs résultats si vous êtes le Maître-Espion.;Seid Ihr der Agentenführer, so haben Eure Verschwörungen gegen Euren Lehnsherrn bessere Erfolgschancen.;;Lograrás mejores resultados conspirando contra tu señor si eres el Jefe de espías.;;;;;;;;;x
LOADING_TIP_39;Használd az udvari káplánt, hogy megtérítsd a birtokaid, vagy az alattvalóid.;Utilisez votre Chapelain pour convertir les comtés et les vassaux à une nouvelle religion.;Konvertiert Eure Grafschaften und Vasallen mit Hilfe Eures Hofkaplans;;Usa a tu Capellán de la corte para mudar la religión de condados y vasallos.;;;;;;;;;x
LOADING_TIP_40;Minden gyermeked követeléseket fog állítani a titulusaidra.;Tous vos enfants revendiqueront vos titres.;All Eure Kinder erhalten Ansprüche auf Eure Titel.;;Todos tus hijos tendrán reclamaciones sobre tus títulos.;;;;;;;;;x
LOADING_TIP_41;Meghatalmazott. Egy kisebb csoport közvetlen hûbérest könyebb irányítani.;Déléguez. Un petit groupe de vassaux directs est plus facile à contrôler.;Delegieren. Eine kleinere Gruppe direkter Vasallen ist einfacher zu kontrollieren.;;Delega. Un grupo más pequeño de vasallos directos es más fácil de controlar.;;;;;;;;;x
LOADING_TIP_42;A szövetségeseid visszautasíthatnak egy olyan háborúban való részvételt, ahol az ellenséged jobban kedvelik, mint téged.;Vos alliés risquent de refuser de participer à une guerre contre quelqu’un qu’ils aiment bien.;Verbündete könnten die Teilnahme an einem Krieg gegen jemand verweigern, den sie mehr mögen als Euch.;;Los aliados podrían negarse a participar en una guerra contra alguien que les guste más que tú.;;;;;;;;;x
LOADING_TIP_43;A közvetlen hûbéreseid birtokain is tudsz új épületeket felépíttetni.;Vous pouvez aussi construire des améliorations dans les Fiefs de vos vassaux directs.;In den Besitztümern Eurer direkten Vasallen könnt Ihr ebenfalls Verbesserungen bauen.;;También puedes construir mejoras en las posesiones de tus vasallos directos.;;;;;;;;;x
LOADING_TIP_44;A gyerekek hajlamosak a gyámjaik képességeit elsajátítani.;Les enfants ont tendance à hériter des caractéristiques et compétences de leur tuteur.;Kinder tendieren dazu, die gleichen Fähigkeiten und Eigenschaften wie die ihnen zugeteilten Vormünder zu erlangen.;;Los niños tienden a adquirir los rasgos y habilidades de su tutor asignado.;;;;;;;;;x
LOADING_TIP_45;Ahogy a keresztényeknek van Keresztes hadjárata, úgy a muszlimoknak van Dzsihádja.;Les chrétiens ont les Croisades et les musulmans le Jihad.;Was den Christen ihre Kreuzzüge sind, ist der Dschihad den Muslimen.;;Igual que los cristianos tienen cruzadas, los musulmanes tienen yihad.;;;;;;;;;x
LOADING_TIP_46;A nemesek figyelnek a tekintélyre, a hívõk figyelnek az áhitatra. Az aranyra pedig mindenki figyel.;Les nobles s’intéressent au prestige, les chefs religieux s’intéressent à la piété et tout le monde s’intéresse à l’or.;Edelleute finden Prestige wichtig, religiöse Oberhäupter Pietät, aber alle interessieren sich für Gold. ;;Los nobles se interesan por el prestigio. Los líderes religiosos se interesan por la piedad. Todos se interesan por el oro.;;;;;;;;;x
LOADING_TIP_47;Ha az ellenpápa megdönti a pápa hatalmát, õ lesz az új pápa.;Si un antipape détrône le Pape régnant, il devient le nouveau Pape.;Wenn ein Gegenpapst den amtierenden Papst stürzt, wird er selbst der neue Papst.;;Si un antipapa derroca al papa reinante, aquel se convierte en el nuevo papa.;;;;;;;;;x
#LOADING_TIP_48;Címzetes királyságoknak nincsenek Korona törvényeik.;Les Royaumes titulaires sont dépourvus de Lois de la Couronne.;Nominelle Königreiche haben keine Krongesetze.;;Los reinos titulares no tienen leyes de la Corona.;;;;;;;;;x
DYNTREE_INFO_TT;Jelmagyarázat;Légende de l’arbre;Baumlegende;;Leyenda del árbol;;;;;;;;;x
LEDGER_TOME;Nekem fizetve;Taxe versée;An mich gezahlt;;Me han pagado;;;;;;;;;x
HAS_NOT_SIEGE;NEM áll ostrom alatt;N’est PAS assiégé(e).;Wird NICHT belagert;;NO está bajo asedio;;;;;;;;;x
HAS_SIEGE;Ostrom alatt áll;Est assiégé(e).;Wird belagert;;Está bajo asedio;;;;;;;;;x
#EVTDESC80100;Egy felkelés tört ki [Root.GetName] elszigetelt földjein! Nem érezték magukat a [Root.County.Holder.TopLiege.PrimaryTitle.GetName] részének, és a parasztok fegyvert fogtak, hogy elûzzék azt, amit õk idegen uralkodónak vélnek. Átvegyék a terület felett az irányítást, hogy elszakadva másnak esküdjenek hûséget?;Une révolte a éclaté dans la province isolée de [Root.GetName]! Les paysans, qui n’ont jamais eu le sentiment d’appartenir au [Root.County.Holder.TopLiege.PrimaryTitle.GetName], ont pris les armes pour chasser celui qu’ils considèrent comme un usurpateur étranger. S’ils prennent le contrôle de la province, ils vous abandonneront pour jurer fidélité à quelqu’un d’autre.;In der isolierten Provinz [Root.GetName] ist eine Revolte ausgebrochen! Die Bauern, die sich [Root.County.Holder.TopLiege.PrimaryTitle.GetName] nie zugehörig fühlten, haben die Waffen erhoben und wollen den ihrer Meinung nach ausländischen Herrscher vertreiben. Sollten sie die Kontrolle über die Provinz erlangen, werden sie sich abspalten und jemand anderem Lehnstreue schwören.;;¡Ha estallado una revuelta en la remota provincia de [Root.GetName]! Al no haberse sentido nunca parte de [Root.County.Holder.TopLiege.PrimaryTitle.GetName], los campesinos han tomado las armas para combatir a quien consideran un gobernante extranjero. Si se apoderan de la provincia desertarán y jurarán lealtad a otro.;;;;;;;;;x
#EVTOPTA80100;Hogy merészelnek ellenem szegülni!;Comment osent-ils s’opposer à moi !;Wie können sie es wagen, sich gegen mich zu erheben!;;¿Cómo osan oponerse a mí?;;;;;;;;;x
#EVTDESC80101;Egy felkelés tört ki [From.GetName] földjein! Nem érezték magukat a [From.County.Holder.TopLiege.PrimaryTitle.GetName] részének, és a parasztok fegyvert fogtak, hogy elûzzék azt, amit õk idegen uralkodónak vélnek. Az õ válogatás nélküli pusztításuk sajnos az én birtokaim is érinti...;Une révolte a éclaté à [Root.GetName] ! Les paysans, qui n’ont jamais eu le sentiment d’appartenir au [Root.County.Holder.TopLiege.PrimaryTitle.GetName], ont pris les armes pour chasser celui qu’ils considèrent comme un usurpateur étranger. Ils détruisent tout sans discernement et risquent donc de s’en prendre à mes Fiefs...;In [From.GetName] ist eine Revolte ausgebrochen! Die Bauern, die sich [From.County.Holder.TopLiege.PrimaryTitle.GetName] nie zugehörig fühlten, haben die Waffen erhoben und wollen den ihrer Meinung nach ausländischen Herrscher vertreiben. Ihre wahllose Zerstörungswut wird leider auch meine Besitztümer treffen ...;;¡Ha estallado una revuelta en [From.GetName]! Al no haberse sentido nunca parte de [From.County.Holder.TopLiege.PrimaryTitle.GetName], los campesinos han tomado las armas para combatir a quien consideran un gobernante extranjero. Por desgracia su destrucción indiscriminada también afectará a mis posesiones...;;;;;;;;;x
#EVTOPTA80101;Ha a gróf nem lép, majd én…;Si le comte n’intervient pas, je le ferai...;Wenn der Graf nichts dagegen tut, sollte ich das besser ...;;Si el conde no actúa, será mejor que yo...;;;;;;;;;x
EVTOPTA162;[Root.Religion.GetRandomGodNameCap] köszöntsd a lelkem!;[Root.Religion.GetRandomGodNameCap], veuillez accueillir mon âme !;[Root.Religion.GetRandomGodNameCap], begrüße meine Seele!;;¡Que [Root.Religion.GetRandomGodNameCap] acoja mi alma!;;;;;;;;;x
EVTOPTA151;[Root.Religion.GetRandomGodNameCap] óvj meg!;Que [Root.Religion.GetRandomGodNameCap] me garde !;[Root.Religion.GetRandomGodNameCap], schütze mich!;;¡[Root.Religion.GetRandomGodNameCap] me protege!;;;;;;;;;x
EVTOPTA154;[Root.Religion.GetRandomGodNameCap] átkozza [From.GetPossPronoun] nevét!;Que [Root.Religion.GetRandomGodNameCap] le(la) maudisse !;[Root.Religion.GetRandomGodNameCap], verfluche [From.GetPossPronoun] Namen!;;¡Que [Root.Religion.GetRandomGodNameCap] le maldiga!;;;;;;;;;x
EVTOPTA39026;[Root.Religion.GetRandomGodNameCap] légy áldott!;[Root.Religion.GetRandomGodNameCap] soit loué !;[Root.Religion.GetRandomGodNameCap] sei gepriesen!;;¡Alabado sea [Root.Religion.GetRandomGodNameCap]!;;;;;;;;;x
EVTOPTA50008;[Root.Religion.GetRandomGodNameCap] légy kegyes...;[Root.Religion.GetRandomGodNameCap], ayez pitié de moi...;[Root.Religion.GetRandomGodNameCap], sei gnädig ...;;Que [Root.Religion.GetRandomGodNameCap] se apiade...;;;;;;;;;x
EVTOPTD2100;[Root.Religion.GetRandomGodNameCap] majd feloldozza [From.GetHerHim] személyét [From.GetHerHis] bûne alól!;[Root.Religion.GetRandomGodNameCap] le(la) guérira de ce péché !;[Root.Religion.GetRandomGodNameCap] wird [From.GetHerHim] von [From.GetHerHis] Sünde heilen!;;¡[Root.Religion.GetRandomGodNameCap] le curará de su pecado!;;;;;;;;;x
EVTOPTD2020;[Root.Religion.GetRandomGodNameCap] megmenti [From.GetHerHim] lelkét a pokoltól!!!;[Root.Religion.GetRandomGodNameCap] le(la) sauvera de l’enfer !!!;[Root.Religion.GetRandomGodNameCap] wird [From.GetHerHim] vor der Hölle retten!!!;;¡[Root.Religion.GetRandomGodNameCap] le salvará del infierno!;;;;;;;;;x
EVTDESC73204;Megígértem [From.GetBestName] személyének, hogy [From.GetSheHe] kap még egy esélyt arra, hogy [Root.PrimaryTitle.GetFullName] maradjon a szolgabíró. Most [From.GetSheHe] ismét ez ügyben folyamodott hozzám.;J’ai dit à [From.GetBestName] qu’[From.GetSheHe] avait une chance d’accéder au poste de Maréchal du(de la) [Root.PrimaryTitle.GetFullName]. Et [From.GetSheHe] me rappelle aujourd’hui ma promesse.;Ich hatte [From.GetBestName] versprochen, dass [From.GetSheHe] eine Chance hätte, Marschall von [Root.PrimaryTitle.GetFullName] zu werden. Jetzt bittet [From.GetSheHe] mich schon wieder darum.;;Prometí a [From.GetBestName] que tendría la oportunidad de ser mariscal del [Root.PrimaryTitle.GetFullName]. Ahora me lo pide de nuevo.;;;;;;;;;x
EVTDESC73214;Megígértem [From.GetBestName] személyének, hogy [From.GetSheHe] kap még egy esélyt arra, hogy [Root.PrimaryTitle.GetFullName] maradjon a hírszerzõ. Most [From.GetSheHe] ismét ez ügyben folyamodott hozzám.;J’ai dit à [From.GetBestName] qu’[From.GetSheHe] avait une chance d’accéder au poste de Maître-Espion du(de la) [Root.PrimaryTitle.GetFullName]. Et [From.GetSheHe] me rappelle aujourd’hui ma promesse.;Ich hatte [From.GetBestName] versprochen, dass [From.GetSheHe] eine Chance hätte, Agentenführer von [Root.PrimaryTitle.GetFullName] zu werden. Jetzt bittet [From.GetSheHe] mich schon wieder darum.;;Prometí a [From.GetBestName] que tendría la oportunidad de ser Jefe de espías del [Root.PrimaryTitle.GetFullName]. Ahora me lo pide de nuevo.;;;;;;;;;x
EVTDESC73224;Megígértem [From.GetBestName] személyének, hogy [From.GetSheHe] kap még egy esélyt arra, hogy [Root.PrimaryTitle.GetFullName] maradjon az intézõ. Most [From.GetSheHe] ismét ez ügyben folyamodott hozzám.;J’ai dit à [From.GetBestName] qu’[From.GetSheHe] avait une chance d’accéder au poste d’Intendant du(de la) [Root.PrimaryTitle.GetFullName]. Et [From.GetSheHe] me rappelle aujourd’hui ma promesse.;Ich hatte [From.GetBestName] versprochen, dass [From.GetSheHe] eine Chance hätte, Verwalter von [Root.PrimaryTitle.GetFullName] zu werden. Jetzt bittet [From.GetSheHe] mich schon wieder darum.;;Prometí a [From.GetBestName] que tendría la oportunidad de ser [Root.GetTreasurerName] del [Root.PrimaryTitle.GetFullName]. Ahora me lo pide de nuevo.;;;;;;;;;x
